tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,contract_type,payment_method,internet_service,has_streaming,has_security_pack,num_products,region,customer_age,is_promo,churn
37,73.77,2858.82,0,1,72.8,bianual,debito,movil,0,1,1,sur,51,0,0
21,42.65,1121.2,1,0,114.07,mensual,debito,cable,1,1,4,norte,40,0,0
15,38.23,738.78,2,1,107.75,mensual,credito,fibra,0,0,2,centro,71,0,1
70,69.3,4902.93,0,0,108.71,anual,efectivo,ninguno,1,1,2,sur,73,1,0
15,74.42,1158.75,1,0,84.64,mensual,debito,fibra,0,0,4,sur,68,1,1
7,81.26,539.25,1,2,136.5,bianual,transferencia,fibra,1,1,1,centro,55,1,0
49,73.95,3842.39,2,0,72.88,bianual,credito,cable,1,1,1,centro,77,0,0
63,74.57,4594.22,1,2,113.89,mensual,debito,cable,1,0,3,oeste,52,1,1
10,47.28,348.26,0,0,104.68,anual,debito,ninguno,0,0,4,oeste,56,0,1
51,63.11,3086.93,1,0,118.33,mensual,debito,movil,1,0,4,norte,38,0,1
39,37.87,1605.89,0,0,179.26,mensual,credito,ninguno,0,1,4,norte,61,0,0
60,28.94,1851.96,0,2,54.27,bianual,credito,cable,0,1,2,centro,76,1,0
10,78.33,836.68,2,3,5.0,mensual,credito,movil,1,0,3,centro,51,1,0
71,51.44,3689.8,3,0,90.29,bianual,debito,cable,0,0,4,oeste,60,0,0
45,80.7,3489.53,4,1,62.43,bianual,debito,cable,1,0,1,centro,35,1,0
61,84.95,5214.52,2,0,5.0,anual,debito,cable,1,0,4,centro,24,0,1
27,53.85,1601.93,0,0,207.32,mensual,transferencia,movil,1,1,4,oeste,40,0,0
68,75.63,5013.0,1,1,147.99,mensual,credito,fibra,0,1,1,sur,20,0,1
46,53.1,2296.13,3,2,153.36,mensual,credito,cable,1,0,2,centro,78,1,1
10,31.77,355.08,3,3,105.73,mensual,transferencia,fibra,0,1,2,centro,55,0,1
67,67.22,4595.69,0,1,141.04,mensual,debito,cable,1,1,4,centro,63,1,0
58,56.52,3376.05,1,0,98.87,mensual,debito,cable,1,1,2,norte,34,1,1
22,57.08,1401.02,1,1,160.72,anual,credito,fibra,1,0,4,norte,54,1,0
40,100.56,4041.66,1,1,129.45,mensual,efectivo,cable,0,1,2,norte,24,0,1
28,37.53,851.99,1,0,118.17,mensual,efectivo,cable,0,0,2,sur,74,0,1
40,71.89,2937.54,3,1,121.95,anual,debito,fibra,0,0,2,centro,62,0,0
70,47.09,3438.92,1,0,193.27,mensual,debito,cable,0,0,4,sur,35,0,0
65,81.35,5213.15,3,1,128.37,mensual,credito,fibra,0,1,2,oeste,70,0,1
16,70.37,1109.46,2,0,68.52,mensual,debito,movil,1,1,2,centro,51,0,1
70,71.83,4766.9,1,1,136.81,mensual,efectivo,movil,0,1,3,centro,45,0,0
32,47.99,1502.08,2,0,144.45,mensual,debito,fibra,0,0,4,sur,49,0,1
51,51.22,2803.95,0,0,112.76,mensual,debito,fibra,1,1,3,norte,36,1,0
56,81.69,4521.31,2,0,117.39,mensual,debito,fibra,1,0,1,centro,42,0,0
35,96.87,3263.72,0,1,66.69,mensual,transferencia,movil,1,1,4,sur,26,0,0
33,73.65,2665.66,1,1,124.85,mensual,credito,fibra,1,0,4,oeste,23,0,1
33,48.85,1685.85,2,0,59.28,anual,debito,cable,0,0,3,centro,59,0,0
63,71.1,4536.43,1,1,107.46,anual,credito,fibra,1,1,3,norte,56,1,0
28,108.69,3062.02,0,1,86.53,mensual,debito,movil,1,0,4,centro,18,0,1
21,66.84,1322.72,1,1,169.15,bianual,debito,cable,1,0,3,oeste,40,0,0
27,91.31,2433.76,2,2,197.5,anual,efectivo,cable,0,1,2,oeste,59,0,1
15,51.67,974.41,2,1,62.78,anual,transferencia,cable,1,0,2,oeste,26,0,0
29,64.24,1780.57,3,0,119.77,mensual,credito,movil,1,0,1,centro,76,0,1
9,76.15,849.19,1,0,104.48,mensual,credito,cable,1,0,1,sur,37,1,0
7,72.15,546.94,0,0,143.22,mensual,credito,fibra,1,0,3,centro,41,1,1
53,51.21,2756.66,3,1,124.81,mensual,transferencia,fibra,0,1,4,centro,54,0,0
6,50.43,102.16,1,0,100.63,bianual,debito,fibra,1,1,4,oeste,62,0,0
41,82.79,3445.4,2,0,124.69,bianual,credito,fibra,0,1,4,oeste,38,0,0
57,86.45,4919.91,4,0,109.27,mensual,credito,cable,0,0,2,centro,21,0,1
53,92.22,4694.08,3,1,199.46,bianual,debito,cable,0,0,3,sur,49,0,0
33,97.47,3221.52,2,0,80.32,anual,debito,ninguno,1,1,4,centro,38,0,0
14,67.42,892.81,3,0,132.87,anual,transferencia,fibra,1,0,1,oeste,32,0,0
68,59.4,4070.99,1,0,145.48,bianual,efectivo,cable,1,0,3,centro,45,0,0
61,89.32,5346.06,2,1,141.92,mensual,debito,movil,0,0,2,norte,27,0,1
45,77.84,3380.99,3,1,105.11,mensual,debito,fibra,1,1,2,sur,57,1,0
7,47.32,342.64,1,0,188.41,bianual,credito,cable,1,1,3,centro,59,1,0
3,46.39,91.73,1,0,15.56,mensual,transferencia,fibra,1,0,2,oeste,36,0,0
23,73.85,1658.05,0,0,65.3,anual,credito,fibra,1,0,3,sur,43,0,0
12,61.81,595.27,1,0,153.18,anual,efectivo,fibra,1,1,3,centro,57,0,0
62,64.52,3993.36,2,0,75.99,bianual,transferencia,fibra,0,0,3,sur,70,0,0
15,84.31,1341.57,4,1,73.07,mensual,debito,fibra,1,0,3,sur,62,0,1
21,78.66,1684.8,1,0,96.64,anual,debito,movil,1,0,2,sur,72,0,1
71,88.94,6270.51,0,2,80.72,mensual,debito,fibra,1,0,1,centro,27,1,1
59,30.23,1586.56,3,1,151.85,bianual,transferencia,fibra,1,0,2,oeste,36,0,0
16,69.56,1010.73,0,1,165.22,mensual,credito,cable,1,1,3,centro,69,0,1
28,77.5,2080.69,1,0,124.42,anual,efectivo,ninguno,1,0,2,centro,30,0,0
38,37.52,1526.43,4,0,172.73,bianual,transferencia,fibra,1,0,1,centro,59,0,1
48,53.21,2650.39,0,0,50.68,mensual,transferencia,movil,1,1,3,oeste,22,1,1
68,49.87,3428.52,2,1,123.79,mensual,debito,fibra,0,1,3,oeste,78,0,0
63,65.39,4077.97,0,1,187.4,mensual,debito,fibra,1,1,4,centro,36,1,1
71,94.3,6851.7,1,1,168.84,anual,efectivo,ninguno,0,0,4,centro,65,0,0
3,101.41,379.71,1,1,191.81,anual,credito,cable,1,0,3,centro,66,1,0
18,50.34,657.06,2,0,90.5,anual,efectivo,cable,0,1,1,centro,64,0,0
41,74.48,3243.52,1,0,165.86,mensual,debito,fibra,1,1,4,sur,34,1,0
4,75.06,280.74,5,1,98.66,mensual,credito,cable,1,0,2,oeste,19,1,0
26,71.98,1984.34,1,0,149.76,mensual,credito,fibra,1,1,3,centro,78,0,0
12,72.18,922.63,3,0,185.54,mensual,debito,fibra,1,1,4,centro,43,0,0
68,70.47,4637.14,2,0,80.3,anual,credito,cable,1,0,3,norte,60,0,0
5,95.38,420.82,2,1,27.21,mensual,efectivo,cable,1,1,2,centro,36,0,1
11,84.84,702.08,2,2,212.38,mensual,credito,cable,1,1,4,sur,78,0,0
15,45.92,595.92,3,0,144.41,anual,credito,fibra,1,0,2,sur,65,1,0
11,79.32,889.54,2,1,114.65,mensual,transferencia,movil,1,1,3,oeste,58,1,1
41,81.06,3331.67,1,0,111.9,anual,transferencia,ninguno,1,1,3,oeste,58,1,0
27,70.67,1827.69,2,0,15.19,mensual,transferencia,movil,1,1,4,oeste,22,1,1
66,85.37,5604.06,1,0,130.44,mensual,credito,fibra,1,0,4,sur,49,1,1
19,68.39,1312.63,1,0,93.47,mensual,credito,fibra,1,1,1,centro,34,1,0
39,68.61,2756.36,1,0,122.62,mensual,credito,cable,1,1,4,sur,40,1,1
48,67.18,3149.47,0,0,121.51,anual,efectivo,cable,1,0,3,sur,51,0,0
46,28.67,1300.76,0,1,5.0,anual,efectivo,movil,0,0,2,sur,24,0,0
58,63.55,3535.42,1,0,144.5,mensual,credito,fibra,1,1,3,centro,65,0,0
15,52.97,648.32,3,1,129.45,anual,debito,cable,0,0,4,sur,37,1,1
37,43.64,1750.29,2,0,136.16,mensual,efectivo,fibra,0,1,3,sur,46,0,0
58,90.81,5450.47,1,0,110.83,anual,debito,ninguno,1,0,1,sur,54,0,0
63,74.08,4691.69,1,0,122.45,mensual,debito,fibra,1,1,2,norte,24,1,0
45,64.46,2861.66,0,1,128.64,anual,credito,movil,1,1,1,oeste,35,0,0
47,54.83,2520.5,0,2,133.71,anual,transferencia,movil,0,0,2,norte,31,0,0
63,70.33,4577.27,1,1,143.78,anual,debito,fibra,0,0,3,centro,25,1,0
45,82.85,3261.67,3,1,134.14,mensual,debito,movil,0,0,1,norte,60,0,1
69,50.11,3730.46,0,1,212.49,mensual,transferencia,fibra,1,1,4,sur,18,0,0
10,64.91,658.8,2,0,83.7,mensual,credito,fibra,1,1,4,norte,27,1,0
26,80.63,1791.11,2,1,101.25,bianual,debito,fibra,1,1,1,oeste,73,0,0
9,30.15,566.62,1,0,204.65,anual,debito,movil,1,0,2,oeste,56,0,1
7,63.96,159.28,4,0,112.27,anual,transferencia,fibra,1,1,2,oeste,31,0,0
34,57.27,1676.35,3,1,166.58,mensual,debito,fibra,1,0,1,norte,63,0,0
17,62.59,956.47,1,0,126.78,mensual,debito,cable,1,1,1,centro,74,0,0
30,55.97,1660.18,3,1,108.61,mensual,efectivo,fibra,1,0,3,oeste,41,1,1
32,67.48,2303.53,1,0,169.31,anual,credito,fibra,0,1,2,sur,19,1,0
45,99.63,4441.97,1,2,145.92,mensual,credito,fibra,0,0,1,norte,48,1,1
69,59.17,3986.07,1,0,43.3,bianual,credito,fibra,1,1,3,sur,44,0,0
62,70.25,4318.52,2,0,128.67,mensual,transferencia,cable,1,1,1,oeste,32,1,0
28,100.91,2787.85,3,1,70.25,anual,credito,cable,1,1,3,norte,48,1,0
24,55.1,1495.09,1,1,183.56,mensual,credito,cable,0,1,1,norte,39,1,0
56,97.66,5595.58,2,1,207.68,bianual,transferencia,fibra,1,1,1,centro,42,1,0
9,65.1,513.44,2,1,213.7,anual,debito,movil,1,0,4,norte,35,0,0
39,97.07,3744.39,1,1,137.88,mensual,credito,fibra,1,0,2,sur,23,0,1
31,78.5,2210.38,3,1,96.92,mensual,debito,fibra,0,0,2,sur,39,0,1
14,70.53,1063.24,1,0,136.09,bianual,transferencia,movil,0,0,4,centro,71,1,0
45,63.82,2865.71,1,0,73.01,anual,transferencia,cable,1,0,2,norte,73,1,0
24,53.77,1337.01,2,0,237.27,mensual,transferencia,cable,0,1,1,centro,74,0,1
14,66.36,1004.87,3,3,179.72,anual,credito,fibra,1,1,4,centro,33,0,0
48,81.15,4081.94,4,0,135.23,mensual,credito,fibra,1,0,1,centro,64,0,0
13,64.76,795.12,0,0,169.85,mensual,transferencia,cable,1,1,2,centro,19,1,1
49,59.3,2912.19,1,0,95.41,anual,debito,movil,1,1,2,centro,24,0,0
12,60.49,913.85,5,1,64.6,bianual,efectivo,cable,0,1,3,centro,66,1,0
32,82.86,2630.69,2,0,9.34,mensual,credito,fibra,1,1,3,sur,33,1,0
59,87.05,5125.11,2,0,124.15,mensual,credito,cable,1,1,3,oeste,70,0,0
17,52.99,1217.57,2,0,109.59,mensual,transferencia,fibra,0,0,4,centro,35,0,1
56,52.97,2960.91,1,0,145.96,bianual,transferencia,fibra,0,1,3,centro,56,1,0
52,71.83,3943.39,2,0,120.65,bianual,credito,movil,1,0,1,centro,75,0,0
65,92.5,5945.46,1,0,143.69,bianual,credito,cable,1,0,1,sur,51,1,0
13,85.63,1058.7,0,0,160.55,mensual,credito,cable,0,1,2,centro,66,0,0
52,42.47,1967.7,2,0,46.99,mensual,credito,fibra,1,0,1,sur,76,0,0
68,60.25,4170.4,1,2,163.44,mensual,credito,fibra,1,0,4,centro,44,0,1
55,48.25,2739.81,2,0,99.67,mensual,transferencia,cable,1,0,4,oeste,47,0,0
14,60.18,853.25,2,0,145.88,mensual,debito,cable,0,0,3,centro,48,1,1
60,93.88,5687.83,0,1,171.11,mensual,transferencia,cable,1,0,3,norte,59,0,1
8,39.39,420.13,0,1,171.45,anual,debito,movil,1,0,3,oeste,66,0,0
43,35.86,1364.15,2,1,126.46,anual,transferencia,cable,1,0,2,centro,31,1,0
36,50.09,1811.65,1,0,128.92,anual,debito,cable,1,1,1,norte,21,0,0
39,70.17,2935.69,1,0,164.6,mensual,credito,fibra,0,0,1,centro,43,0,0
38,76.17,2860.52,2,0,44.94,anual,debito,fibra,0,1,2,sur,41,0,0
3,72.87,53.5,1,0,72.42,mensual,debito,cable,0,1,2,sur,51,0,1
37,86.16,3317.73,1,4,106.04,mensual,credito,cable,1,1,4,centro,21,1,1
68,33.26,2279.49,2,2,53.36,anual,credito,fibra,0,0,4,oeste,28,1,0
32,86.39,2761.21,3,2,106.41,anual,credito,ninguno,1,1,3,sur,73,0,0
20,59.38,1138.75,1,1,103.68,mensual,efectivo,fibra,1,0,2,centro,53,0,1
72,78.17,5738.68,2,1,124.36,anual,debito,ninguno,1,1,4,centro,44,1,0
8,41.18,263.43,1,1,117.16,anual,credito,movil,0,0,2,oeste,55,0,0
36,65.09,2516.76,2,1,173.47,anual,credito,cable,0,0,3,sur,28,1,0
37,69.25,2572.42,2,1,148.65,bianual,transferencia,fibra,1,0,3,norte,37,0,0
35,85.8,3124.59,1,0,116.45,anual,debito,cable,1,1,2,oeste,77,0,0
67,36.47,2551.03,4,0,103.34,anual,credito,fibra,1,0,3,oeste,31,1,1
31,65.55,1890.31,1,1,117.62,mensual,transferencia,ninguno,1,0,2,centro,71,0,0
71,45.47,3285.7,0,0,118.51,mensual,credito,fibra,1,0,1,sur,27,0,1
5,74.1,338.3,1,1,245.94,anual,transferencia,fibra,1,1,4,oeste,48,1,0
53,78.99,4265.26,0,1,47.12,bianual,debito,cable,0,0,4,centro,67,0,0
43,88.17,3784.06,1,0,73.69,anual,debito,fibra,0,1,2,norte,74,1,0
18,55.37,770.74,3,1,66.35,anual,credito,cable,1,1,1,oeste,29,1,1
17,81.69,1483.59,3,1,133.46,anual,debito,cable,0,1,2,centro,29,1,0
52,89.5,4386.15,0,1,131.48,anual,credito,fibra,0,0,4,norte,42,0,0
46,35.42,1646.31,1,1,91.35,mensual,debito,fibra,1,1,3,centro,64,1,0
45,76.02,3648.3,6,1,164.81,mensual,credito,cable,0,0,2,centro,24,0,1
4,82.25,497.13,0,1,138.48,mensual,efectivo,cable,1,1,4,oeste,65,0,1
44,60.34,2703.24,3,0,166.91,mensual,efectivo,fibra,0,1,1,norte,49,0,0
71,43.21,3006.55,2,1,180.17,anual,debito,fibra,1,1,2,sur,54,1,0
2,81.97,156.41,2,2,13.45,bianual,debito,fibra,0,1,2,centro,59,0,0
34,43.41,1602.11,0,1,154.28,bianual,efectivo,fibra,1,1,1,centro,42,0,0
36,61.79,2129.73,1,1,55.5,anual,credito,fibra,0,0,1,oeste,41,0,0
65,64.28,4228.36,3,0,132.47,anual,credito,cable,0,0,3,centro,35,0,0
21,77.88,1533.38,0,4,116.36,anual,transferencia,fibra,1,1,1,sur,21,0,0
35,53.72,1846.41,1,0,118.49,anual,credito,fibra,1,0,2,sur,57,0,0
52,52.68,2682.73,2,0,59.77,mensual,credito,fibra,1,1,3,sur,60,0,0
5,66.78,383.61,2,1,171.52,bianual,transferencia,cable,1,0,3,centro,37,1,0
58,83.12,4886.79,0,1,55.48,mensual,credito,fibra,1,0,2,centro,78,1,0
60,106.17,6628.62,5,0,157.53,anual,transferencia,fibra,1,1,4,centro,25,0,0
52,37.87,1950.92,1,1,48.41,mensual,efectivo,movil,1,1,2,centro,70,0,1
47,70.68,3360.69,4,0,119.11,mensual,credito,ninguno,1,1,2,norte,70,0,0
54,45.44,2594.78,0,2,210.22,mensual,efectivo,ninguno,0,1,3,oeste,21,1,0
57,83.34,4747.37,2,0,238.08,anual,debito,cable,1,1,2,norte,66,0,0
66,48.11,3186.94,0,0,39.06,bianual,efectivo,fibra,1,0,2,sur,28,1,0
31,52.86,1711.77,2,1,84.77,mensual,debito,movil,0,1,4,norte,36,1,1
33,54.39,1713.7,2,1,93.87,mensual,debito,cable,1,0,1,sur,59,1,1
46,63.63,2951.09,0,2,232.75,bianual,transferencia,ninguno,0,0,3,oeste,18,1,0
14,70.82,894.14,4,0,116.58,mensual,efectivo,cable,1,1,4,oeste,32,0,1
62,73.71,4531.78,3,0,173.73,anual,transferencia,cable,1,1,2,centro,32,0,0
56,64.9,3892.0,4,0,134.99,anual,transferencia,fibra,1,0,2,sur,20,0,0
46,41.06,1871.43,1,1,60.04,anual,efectivo,fibra,1,1,2,norte,52,0,0
22,78.1,1744.81,3,0,27.01,mensual,credito,cable,1,0,2,centro,58,0,1
26,64.05,1347.75,1,0,89.35,anual,efectivo,ninguno,1,0,3,sur,59,0,0
32,85.91,2801.99,2,0,235.84,bianual,debito,cable,1,1,4,norte,63,0,0
48,52.26,2745.6,2,0,132.88,mensual,debito,fibra,0,0,2,oeste,42,0,1
57,36.16,1959.3,0,1,172.72,anual,debito,fibra,1,1,2,centro,40,0,0
49,64.39,3285.19,3,0,49.09,mensual,efectivo,fibra,1,1,4,oeste,70,0,0
67,88.33,5843.72,0,1,103.74,bianual,debito,ninguno,1,0,1,centro,20,0,0
70,67.9,4554.34,3,2,158.94,mensual,credito,fibra,1,1,1,centro,33,1,1
51,61.41,3079.41,1,1,65.44,mensual,debito,fibra,1,1,1,centro,37,0,0
27,49.33,1249.92,0,0,116.8,mensual,debito,cable,0,1,1,oeste,75,1,0
44,96.64,4266.0,2,0,76.01,bianual,credito,cable,1,1,4,norte,29,1,0
31,46.47,1404.25,3,2,161.32,anual,debito,cable,1,1,1,norte,57,0,0
46,51.94,2269.41,1,1,139.93,mensual,efectivo,fibra,1,0,4,centro,38,0,0
59,75.26,4504.27,4,1,154.17,mensual,efectivo,movil,1,1,4,centro,63,0,1
27,31.59,993.76,1,0,163.55,bianual,credito,cable,0,0,2,centro,41,0,0
37,87.94,3331.71,2,3,108.62,mensual,credito,fibra,1,0,1,oeste,50,0,0
4,76.24,326.33,3,0,170.16,anual,efectivo,fibra,1,0,1,oeste,26,1,0
54,81.19,4374.96,2,1,90.51,anual,credito,cable,1,0,3,sur,78,0,0
36,75.05,2772.06,1,1,151.29,anual,debito,fibra,1,1,2,centro,23,1,0
34,62.1,2045.35,2,2,21.45,anual,debito,cable,1,1,4,centro,28,0,0
39,45.86,1889.51,4,0,82.68,anual,credito,fibra,1,0,2,centro,44,1,0
16,62.48,845.92,2,0,235.79,mensual,credito,fibra,1,1,1,centro,45,0,0
44,47.45,1878.44,1,0,150.55,mensual,credito,fibra,1,1,3,sur,46,1,0
54,73.75,4056.13,3,1,150.57,mensual,transferencia,movil,1,1,4,norte,34,0,1
26,79.52,1938.73,4,0,78.81,mensual,credito,cable,0,0,3,centro,31,0,0
10,91.58,825.13,0,0,65.29,anual,debito,fibra,0,0,3,sur,34,0,1
28,71.69,1882.77,1,0,106.78,anual,credito,fibra,0,0,3,sur,47,1,0
15,81.64,1296.18,3,0,116.64,bianual,transferencia,ninguno,1,0,1,norte,67,0,0
27,59.65,1514.86,2,3,215.72,bianual,debito,fibra,1,1,3,oeste,25,0,0
46,56.39,2760.75,0,0,170.95,mensual,debito,fibra,1,0,4,oeste,52,0,1
9,73.53,753.94,2,0,125.45,anual,transferencia,fibra,0,0,4,centro,42,0,0
54,58.04,3165.88,2,0,123.29,anual,credito,fibra,1,1,4,centro,24,0,0
17,69.85,1379.38,3,0,157.91,bianual,debito,fibra,1,1,3,norte,42,0,0
65,45.9,2871.38,0,0,54.06,mensual,credito,ninguno,0,1,1,oeste,74,0,0
53,49.13,2619.5,3,1,23.93,anual,credito,movil,1,0,2,norte,27,1,1
20,76.44,1254.08,0,1,157.17,mensual,debito,cable,1,1,4,centro,26,0,1
41,80.96,3256.02,1,1,123.6,mensual,transferencia,ninguno,1,0,4,centro,76,0,1
8,47.26,220.03,5,1,54.39,anual,credito,fibra,1,0,3,sur,61,0,0
8,77.07,725.75,0,0,15.26,mensual,debito,movil,1,1,1,centro,42,1,0
69,55.41,3974.56,2,0,164.69,mensual,transferencia,ninguno,1,1,4,centro,59,0,0
58,65.3,3754.83,2,0,93.92,anual,credito,cable,0,0,4,centro,55,1,0
12,90.5,1360.27,1,0,140.01,mensual,efectivo,movil,0,0,3,centro,68,0,1
21,79.53,1568.77,5,2,106.81,mensual,debito,movil,1,1,2,norte,41,1,1
15,79.33,1047.45,4,0,118.29,anual,credito,fibra,0,1,4,oeste,56,1,0
29,99.36,2816.58,2,0,90.39,anual,credito,fibra,1,1,2,centro,28,1,0
21,52.33,1144.78,1,1,116.17,anual,efectivo,cable,1,0,4,centro,41,0,0
24,47.25,1247.56,2,0,148.85,bianual,transferencia,cable,0,1,2,sur,26,1,0
39,52.0,2123.17,1,0,106.21,mensual,credito,fibra,1,1,4,centro,30,0,0
14,60.42,805.19,7,1,103.36,mensual,transferencia,fibra,1,1,3,centro,64,1,1
64,22.62,1582.46,1,0,150.38,mensual,debito,fibra,1,0,1,sur,50,1,0
53,61.27,3185.01,4,0,153.71,mensual,transferencia,fibra,1,0,1,norte,23,0,1
55,55.2,3385.09,1,1,63.13,mensual,credito,fibra,1,1,3,centro,20,1,0
13,79.11,1157.33,2,2,118.55,bianual,debito,fibra,0,0,2,centro,77,0,0
51,71.34,3396.55,3,2,93.81,mensual,debito,fibra,1,1,4,sur,49,1,1
61,54.19,3247.14,0,1,120.69,mensual,debito,ninguno,1,0,4,oeste,40,0,0
13,75.62,892.34,0,1,191.7,bianual,debito,cable,1,0,4,oeste,28,1,0
55,78.02,4545.42,1,2,137.95,anual,debito,ninguno,1,1,1,centro,32,0,0
26,51.17,1218.54,4,1,228.21,anual,debito,fibra,1,0,4,norte,57,0,0
57,56.13,2929.24,1,1,130.98,mensual,transferencia,fibra,1,0,2,centro,22,0,0
35,24.94,995.0,1,0,111.68,mensual,credito,cable,1,1,2,oeste,43,0,0
58,45.37,2286.56,2,0,119.02,anual,debito,ninguno,0,0,2,sur,66,0,0
11,51.64,526.18,2,0,127.13,mensual,transferencia,cable,0,0,4,norte,64,0,1
29,66.33,2021.27,1,0,136.14,mensual,debito,movil,1,0,3,centro,43,0,1
20,47.98,914.3,0,0,70.4,bianual,credito,fibra,1,0,1,sur,54,1,1
18,55.76,1175.88,1,0,108.34,mensual,efectivo,fibra,1,0,2,centro,59,0,1
23,42.94,1036.28,1,1,83.78,mensual,transferencia,movil,0,0,4,oeste,48,1,1
28,68.08,1798.23,5,0,171.48,mensual,credito,cable,1,0,4,sur,60,0,0
10,72.66,754.27,0,1,23.72,bianual,credito,fibra,1,1,2,centro,58,1,0
51,72.24,3895.25,2,2,127.85,mensual,debito,fibra,0,1,4,centro,37,1,0
40,65.22,2639.87,2,0,44.09,mensual,credito,movil,1,1,4,centro,31,0,1
60,37.26,2300.51,3,0,141.61,anual,debito,fibra,1,1,1,norte,33,0,0
51,53.84,2803.37,2,0,100.05,mensual,credito,cable,1,1,3,centro,74,0,1
11,57.67,549.46,1,1,29.16,anual,efectivo,fibra,1,1,4,centro,24,0,0
6,57.74,148.79,1,0,167.11,mensual,transferencia,fibra,1,1,2,norte,22,1,1
31,66.35,2104.97,1,0,5.0,anual,credito,fibra,0,1,4,oeste,62,0,0
35,90.66,3349.29,2,0,118.43,mensual,transferencia,fibra,1,1,4,centro,38,1,0
18,79.62,1506.55,1,0,154.56,mensual,transferencia,cable,1,0,1,centro,66,1,1
57,47.22,2532.03,3,1,188.84,mensual,credito,fibra,0,1,2,centro,21,1,0
42,77.21,3295.6,1,2,39.49,bianual,transferencia,movil,1,0,2,centro,67,0,0
54,76.53,4247.8,4,0,94.2,mensual,credito,cable,1,1,2,norte,53,1,0
8,50.49,549.14,2,0,174.18,bianual,transferencia,fibra,1,1,3,centro,18,0,0
59,80.28,4812.97,0,1,177.56,anual,debito,cable,1,0,4,sur,41,0,0
15,62.11,964.74,2,1,184.04,anual,credito,fibra,0,0,3,sur,19,1,0
33,39.62,1233.22,2,0,248.08,mensual,credito,fibra,0,1,1,norte,21,0,0
32,73.19,2322.28,3,0,94.57,mensual,debito,fibra,0,0,4,centro,22,1,1
60,68.91,4256.76,1,3,138.62,anual,credito,cable,1,1,2,centro,58,0,0
20,60.9,1118.98,1,1,102.71,mensual,efectivo,fibra,0,0,2,sur,47,0,1
18,64.33,1054.38,0,4,21.24,bianual,transferencia,movil,0,1,4,norte,76,1,0
25,52.06,1389.73,1,1,115.5,bianual,debito,fibra,0,1,4,oeste,59,1,0
26,75.98,2023.18,2,2,20.28,mensual,debito,fibra,1,1,4,sur,24,1,0
14,64.22,1077.03,1,0,93.96,bianual,debito,fibra,1,0,4,sur,72,1,0
13,68.0,995.43,1,2,46.59,mensual,debito,fibra,1,1,1,oeste,31,1,1
17,71.43,1150.27,2,0,141.94,anual,debito,fibra,1,0,1,sur,38,0,0
34,44.22,1691.5,3,2,81.07,anual,debito,fibra,1,0,2,sur,34,1,1
25,48.9,1261.47,2,1,30.74,mensual,debito,fibra,0,1,4,norte,42,1,1
29,25.22,818.5,0,1,163.28,mensual,debito,cable,1,1,2,centro,59,0,0
52,75.17,3869.15,0,0,89.81,anual,debito,fibra,0,1,2,centro,29,1,0
18,43.18,841.43,3,2,98.39,mensual,transferencia,ninguno,0,1,4,sur,41,0,0
66,67.39,4388.08,2,1,71.11,mensual,efectivo,cable,1,0,4,centro,70,1,0
55,71.68,3690.42,1,0,177.45,anual,transferencia,movil,0,0,3,norte,64,1,0
13,75.84,1207.09,1,1,133.53,mensual,debito,fibra,1,0,3,norte,35,0,1
23,43.33,895.88,0,0,89.35,mensual,debito,fibra,1,1,2,centro,46,0,0
14,63.83,829.85,3,1,24.3,bianual,credito,fibra,1,1,4,oeste,59,0,0
20,95.07,1829.94,8,0,245.53,anual,transferencia,fibra,1,1,4,centro,19,1,0
27,95.86,2810.06,2,0,218.97,anual,credito,cable,1,0,2,centro,65,0,0
10,82.77,889.67,1,1,192.16,mensual,transferencia,movil,1,1,3,centro,28,1,0
2,71.07,222.18,2,0,84.84,bianual,credito,fibra,1,0,3,norte,42,0,0
32,46.91,1621.18,1,0,94.95,mensual,efectivo,fibra,0,1,3,centro,37,0,0
51,77.94,4069.78,2,1,140.03,mensual,transferencia,cable,1,0,2,centro,24,0,0
22,62.16,1398.21,2,1,75.31,mensual,debito,fibra,1,0,3,centro,56,0,0
62,75.09,4682.34,1,2,70.53,anual,credito,movil,0,0,3,centro,37,0,0
27,53.61,1631.42,5,0,192.93,mensual,credito,cable,0,0,2,sur,59,0,1
65,61.89,3881.6,5,2,117.24,mensual,debito,movil,1,0,1,centro,37,0,0
17,67.95,1053.22,1,0,64.01,mensual,credito,fibra,1,1,1,centro,57,0,0
39,69.43,2789.77,2,2,167.63,anual,credito,fibra,1,1,4,centro,76,1,0
55,73.89,4107.69,1,0,91.31,mensual,credito,cable,1,1,3,sur,21,1,0
5,54.57,235.32,2,0,21.03,anual,transferencia,fibra,0,1,2,norte,21,1,0
67,40.82,3024.26,0,2,63.26,mensual,debito,movil,0,0,2,centro,40,1,1
27,94.25,2406.32,2,1,94.18,mensual,efectivo,cable,1,1,2,centro,65,0,0
36,109.81,3962.73,2,1,131.0,mensual,debito,fibra,1,0,2,sur,56,0,0
46,73.05,3397.69,1,0,128.59,bianual,efectivo,fibra,1,0,2,centro,77,0,0
47,41.17,1889.69,0,0,181.39,anual,debito,cable,1,0,4,oeste,57,0,0
2,51.08,50.0,1,0,108.15,mensual,credito,fibra,1,1,2,norte,70,0,0
